frame_index,timestamp_s
0,2.682348
1,2.713602
2,2.744852
3,2.777890
4,2.814726
5,2.859737
6,2.891743
7,2.929753
8,2.978626
9,3.025505
10,3.067269
11,3.114149
12,3.179431
13,3.226312
14,3.267572
15,3.314452
16,3.363117
17,3.410000
18,3.467890
19,3.514771
20,3.564042
21,3.610925
22,3.668326
23,3.715197
24,3.764982
25,3.811865
26,3.868751
27,3.918639
28,3.965412
29,4.016771
30,4.069166
31,4.116050
32,4.170336
33,4.217217
34,4.269603
35,4.316481
36,4.373034
37,4.419916
38,4.469806
39,4.516684
40,4.570073
41,4.606032
42,4.652912
43,4.701817
44,4.749700
45,4.792020
46,4.838901
47,4.885777
48,4.932655
49,4.970421
50,5.008636
51,5.070523
52,5.133031
53,5.155027
54,5.209459
55,5.270839
56,5.317718
57,5.371115
58,5.408888
59,5.455652
60,5.502544
61,5.549412
62,5.599013
63,5.645891
64,5.687158
65,5.739973
66,5.799378
67,5.846257
68,5.887521
69,5.934396
70,6.000122
71,6.047000
72,6.087766
73,6.134638
74,6.172414
75,6.216181
76,6.272561
77,6.319439
78,6.372403
79,6.432290
80,6.472550
81,6.519429
82,6.572821
83,6.617395
84,6.656115
85,6.691123
86,6.750136
87,6.795146
88,6.799147
89,6.835172
90,6.872945
91,6.919826
92,6.963336
93,6.998342
94,7.041659
95,7.089059
96,7.135936
97,7.173316
98,7.220695
99,7.273586
100,7.320463
101,7.373859
102,7.421677
103,7.474061
104,7.520940
105,7.574348
106,7.622464
107,7.674345
108,7.721224
109,7.774623
110,7.822891
111,7.874768
112,7.921648
113,7.961102
114,7.995108
115,8.030116
116,8.065123
117,8.100132
118,8.140142
119,8.174149
120,8.209157
121,8.244164
122,8.281174
123,8.323186
124,8.357190
125,8.410582
126,8.457459
127,8.506349
128,8.553223
129,8.590991
130,8.627105
131,8.675375
132,8.722253
133,8.775527
134,8.827247
135,8.875631
136,8.922514
137,8.975910
138,9.028791
139,9.076174
140,9.123052
141,9.176060
142,9.244573
143,9.291961
144,9.338837
145,9.376606
146,9.417666
147,9.476559
148,9.523443
149,9.576823
150,9.616116
151,9.677022
152,9.723909
153,9.777290
154,9.819568
155,9.877470
156,9.924351
157,9.977733
158,10.020009
159,10.077912
160,10.124796
161,10.178071
162,10.220342
163,10.278239
164,10.325123
165,10.378369
166,10.420142
167,10.472991
168,10.518699
169,10.565577
170,10.619478
171,10.666360
172,10.719258
173,10.756019
174,10.803916
175,10.859311
176,10.919707
177,10.966585
178,11.019988
179,11.060590
180,11.119971
181,11.159304
182,11.220198
183,11.261058
184,11.320440
185,11.358724
186,11.420620
187,11.461933
188,11.520819
189,11.567698
190,11.621109
191,11.662801
192,11.721185
193,11.768064
194,11.821461
195,11.863709
196,11.921589
197,11.968467
198,12.021864
199,12.063132
200,12.122016
201,12.167781
202,12.222181
203,12.270043
204,12.322428
205,12.377211
206,12.422478
207,12.470372
208,12.522752
209,12.569630
210,12.623031
211,12.671716
212,12.750748
213,12.766367
214,12.823261
215,12.871963
216,12.923355
217,12.970234
218,13.023635
219,13.072366
220,13.146418
221,13.177673
222,13.223952
223,13.272343
224,13.324227
225,13.362507
226,13.424408
227,13.474336
228,13.524714
229,13.571592
230,13.624996
231,13.676303
232,13.725181
233,13.772061
234,13.825451
235,13.877175
236,13.921543
237,13.956551
238,13.993559
239,14.027567
240,14.064787
241,14.126170
242,14.178125
243,14.226015
244,14.262776
245,14.309653
246,14.367547
247,14.426436
248,14.463241
249,14.510118
250,14.558004
251,14.604881
252,14.646658
253,14.693543
254,14.742937
255,14.789809
256,14.827582
257,14.879982
258,14.927862
259,14.974740
260,15.028129
261,15.079516
262,15.128413
263,15.178468
264,15.228358
265,15.275233
266,15.312745
267,15.368672
268,15.428559
269,15.475437
270,15.513113
271,15.559999
272,15.606877
273,15.644641
274,15.698467
275,15.739627
276,15.786512
277,15.829268
278,15.876145
279,15.929396
280,15.976280
281,16.029661
282,16.076539
283,16.129623
284,16.179076
285,16.229470
286,16.276347
287,16.329624
288,16.369423
289,16.429812
290,16.476688
291,16.529767
292,16.576644
293,16.630026
294,16.671294
295,16.735633
296,16.766896
297,16.813774
298,16.861671
299,16.930396
300,16.977273
301,17.030672
302,17.077547
303,17.130886
304,17.179451
305,17.230859
306,17.277739
307,17.330998
308,17.368733
309,17.431133
310,17.478614
311,17.531422
312,17.578295
313,17.631699
314,17.678581
315,17.731867
316,17.778744
317,17.832134
318,17.879010
319,17.932416
320,17.979293
321,18.032695
322,18.079578
323,18.132985
324,18.178754
325,18.233156
326,18.280039
327,18.333286
328,18.387199
329,18.433463
330,18.480345
331,18.517424
332,18.564809
333,18.618217
334,18.665104
335,18.717862
336,18.765246
337,18.812128
338,18.865519
339,18.918742
340,18.965624
341,19.012502
342,19.050268
343,19.097140
344,19.149803
345,19.181063
346,19.234946
347,19.281825
348,19.319590
349,19.372979
350,19.419739
351,19.466619
352,19.519709
353,19.566593
354,19.613473
355,19.651242
356,19.698112
357,19.735891
358,19.782771
359,19.836160
360,19.883036
361,19.942972
362,19.986693
363,20.033575
364,20.086959
365,20.142845
366,20.187264
367,20.234142
368,20.287542
369,20.342921
370,20.387586
371,20.434465
372,20.487851
373,20.544075
374,20.587848
375,20.634731
376,20.688121
377,20.736466
378,20.788361
379,20.835239
380,20.888632
381,20.944908
382,20.988667
383,21.035544
384,21.088947
385,21.146503
386,21.189045
387,21.235917
388,21.289303
389,21.347690
390,21.389400
391,21.436285
392,21.489663
393,21.548362
394,21.589630
395,21.636512
396,21.689893
397,21.749382
398,21.790144
399,21.837022
400,21.890409
401,21.950154
402,21.990440
403,22.037322
404,22.090708
405,22.148516
406,22.190520
407,22.237402
408,22.290782
409,22.352013
410,22.390803
411,22.437685
412,22.491069
413,22.552795
414,22.591070
415,22.637963
416,22.691335
417,22.737930
418,22.791330
419,22.838216
420,22.891597
421,22.938678
422,22.991576
423,23.038461
424,23.091843
425,23.348965
426,23.389218
427,23.500507
428,23.561043
429,23.649815
430,23.700085
431,23.752529
432,23.803002
433,23.853242
434,23.891539
435,23.931842
436,23.974441
437,24.012616
438,24.052905
439,24.093091
440,24.133336
441,24.175680
442,24.229421
443,24.276300
444,24.313833
445,24.360716
446,24.407594
447,24.445360
448,24.513965
449,24.560847
450,24.614250
451,24.672144
452,24.714298
453,24.768204
454,24.830090
455,24.876969
456,24.914650
457,24.977167
458,25.007003
459,25.054014
460,25.089021
461,25.137367
462,25.175476
463,25.222357
464,25.269236
465,25.312563
466,25.363495
467,25.407262
468,25.454138
469,25.501411
470,25.547681
471,25.591940
472,25.638819
473,25.706557
474,25.790076
475,25.848445
476,25.888638
477,25.928901
478,25.969028
479,26.029338
480,26.070020
481,26.112259
482,26.173039
483,26.211154
484,26.253476
485,26.321903
486,26.352542
487,26.394254
488,26.452457
489,26.488194
490,26.544963
491,26.583153
492,26.623412
493,26.663525
494,26.703784
495,26.743927
496,26.786206
497,26.824316
498,26.864506
499,26.904633
500,26.944912
501,26.985018
502,27.025229
503,27.067497
504,27.105627
505,27.145857
506,27.181358
507,27.243860
508,27.282225
509,27.320086
510,27.381480
511,27.428358
512,27.481762
513,27.522035
514,27.581957
515,27.628836
516,27.682236
517,27.729120
518,27.782398
519,27.829269
520,27.882658
521,27.929534
522,27.982515
523,28.029398
524,28.082779
525,28.129664
526,28.167303
527,28.216676
528,28.263556
529,28.309693
530,28.356570
531,28.401345
532,28.448228
533,28.506643
534,28.553520
535,28.602343
536,28.668237
537,28.699494
538,28.753391
539,28.802479
540,28.849356
541,28.899744
542,28.946631
543,29.002834
544,29.049708
545,29.100112
546,29.146992
547,29.184749
548,29.218845
549,29.269252
550,29.326262
551,29.385142
552,29.435066
553,29.485471
554,29.528549
555,29.585434
556,29.635351
557,29.685254
558,29.732140
559,29.785519
560,29.835911
561,29.885815
562,29.932699
563,29.986080
564,30.036789
565,30.086197
566,30.148706
567,30.186461
568,30.237154
569,30.286568
570,30.327281
571,30.386664
572,30.422481
573,30.470874
574,30.529267
575,30.586657
576,30.623449
577,30.670847
578,30.717730
579,30.766115
580,30.807888
581,30.854761
582,30.902657
583,30.949536
584,30.987303
585,31.024374
586,31.071769
587,31.118651
588,31.165530
589,31.209626
590,31.256494
591,31.312366
592,31.359245
593,31.411302
594,31.458176
595,31.503445
596,31.546239
597,31.587993
598,31.630064
599,31.687959
600,31.734837
