frame_index,timestamp_s
198,11.910917
199,11.957799
200,12.011193
201,12.057991
202,12.097284
203,12.144168
204,12.196045
205,12.242925
206,12.296318
207,12.343196
208,12.379452
209,12.427837
210,12.481111
211,12.527993
212,12.564754
213,12.612641
214,12.659407
215,12.697171
216,12.744050
217,12.813072
218,12.848432
219,12.869740
220,12.904747
221,12.946737
222,12.997428
223,13.044308
224,13.099083
225,13.145962
226,13.197852
227,13.244730
228,13.298126
229,13.345005
230,13.382602
231,13.429485
232,13.476364
233,13.513801
234,13.560675
235,13.598443
236,13.645316
237,13.698360
238,13.745239
239,13.798628
240,13.845504
241,13.898901
242,13.945778
243,13.999165
244,14.046052
245,14.099195
246,14.146075
247,14.199463
248,14.246341
249,14.299757
250,14.346635
251,14.400050
252,14.443442
253,14.476959
254,14.511963
255,14.552363
256,14.600746
257,14.647627
258,14.702429
259,14.749307
260,14.801225
261,14.848104
262,14.903336
263,14.950214
264,15.001605
265,15.048482
266,15.102387
267,15.149262
268,15.202152
269,15.249032
270,15.309446
271,15.356322
272,15.402601
273,15.449479
274,15.486980
275,15.524744
276,15.571621
277,15.618384
278,15.665262
279,15.713957
280,15.760835
281,15.803095
282,15.849973
283,15.897742
284,15.947457
285,16.003344
286,16.050222
287,16.110307
288,16.138311
289,16.172319
290,16.206530
291,16.253408
292,16.300686
293,16.351261
294,16.404034
295,16.450912
296,16.488471
297,16.535806
298,16.581064
299,16.619389
300,16.665651
301,16.704292
302,16.738402
303,16.785285
304,16.835679
305,16.882557
306,16.923641
307,16.970513
308,17.020400
309,17.067281
310,17.124545
311,17.189561
312,17.236444
313,17.283321
314,17.324924
315,17.383312
316,17.421072
317,17.467950
318,17.505443
319,17.541237
320,17.588114
321,17.636999
322,17.683877
323,17.726460
324,17.773338
325,17.821732
326,17.884235
327,17.904528
328,17.939037
329,17.973044
330,18.029265
331,18.060516
332,18.106780
333,18.145415
334,18.206814
335,18.253692
336,18.307076
337,18.346164
338,18.383443
339,18.422704
340,18.491604
341,18.546497
342,18.607387
343,18.654268
344,18.707652
345,18.747977
346,18.807868
347,18.854748
348,18.908133
349,18.949181
350,19.008084
351,19.054957
352,19.108339
353,19.150074
354,19.208472
355,19.255353
356,19.308734
357,19.349510
358,19.389773
359,19.440161
360,19.493186
361,19.550691
362,19.609086
363,19.655967
364,19.709348
365,19.754732
366,19.809623
367,19.856498
368,19.909881
369,19.955906
370,20.009806
371,20.056683
372,20.110069
373,20.156672
374,20.210067
375,20.256943
376,20.310329
377,20.358461
378,20.410388
379,20.457267
380,20.494913
381,20.542590
382,20.580225
383,20.626486
384,20.665748
385,20.711024
386,20.760242
387,20.811125
388,20.873655
389,20.894658
390,20.928666
391,20.963674
392,21.011528
393,21.058403
394,21.111795
395,21.162217
396,21.211639
397,21.258512
398,21.311896
399,21.362591
400,21.411902
401,21.458781
402,21.496422
403,21.543305
404,21.594195
405,21.636316
406,21.683194
407,21.727967
408,21.778847
409,21.828245
410,21.875122
411,21.912881
412,21.964109
413,22.012994
414,22.059872
415,22.113259
416,22.164977
417,22.213363
418,22.260246
419,22.313627
420,22.365522
421,22.413837
422,22.460715
423,22.497794
424,22.545178
425,22.581471
426,22.629858
427,22.676736
428,22.714496
429,22.766191
430,22.814572
431,22.861450
432,22.914837
433,22.983001
434,23.003886
435,23.038893
436,23.073901
437,23.115559
438,23.168419
439,23.231430
440,23.262683
441,23.316081
442,23.368964
443,23.416237
444,23.463116
445,23.516287
446,23.569222
447,23.632224
448,23.663474
449,23.716869
450,23.769579
451,23.816971
452,23.863848
453,23.917241
454,23.970449
455,24.017218
456,24.064099
457,24.117489
458,24.171202
459,24.217480
460,24.264363
461,24.317744
462,24.371962
463,24.417773
464,24.464648
465,24.517629
466,24.572340
467,24.617600
468,24.665985
469,24.717886
470,24.773148
471,24.849162
472,24.880409
473,24.918180
474,24.973947
475,25.018231
476,25.065110
477,25.118500
478,25.173396
479,25.234289
480,25.265547
481,25.318928
482,25.365807
483,25.419127
484,25.466012
485,25.519409
486,25.566287
487,25.619691
488,25.666560
489,25.719954
490,25.766832
491,25.820138
492,25.867020
493,25.920403
494,25.967279
495,26.000980
496,26.051879
497,26.098757
498,26.136521
499,26.186086
500,26.236471
501,26.283356
502,26.336741
503,26.396989
504,26.436751
505,26.483516
506,26.536920
507,26.587308
508,26.638215
509,26.685093
510,26.721853
511,26.768731
512,26.821991
513,26.868874
514,26.922257
515,26.969136
516,27.022366
517,27.069247
518,27.122629
519,27.169509
520,27.222766
521,27.269648
522,27.323030
523,27.369908
524,27.423054
525,27.469928
526,27.523344
527,27.570222
528,27.605985
529,27.654882
530,27.701760
531,27.739525
532,27.791227
533,27.839623
534,27.886506
535,27.924263
536,27.971141
537,28.007522
538,28.055408
539,28.102286
540,28.140051
541,28.192756
542,28.240156
543,28.287041
544,28.324795
545,28.371673
546,28.424823
547,28.471706
548,28.509106
549,28.566497
550,28.609248
551,28.666154
552,28.725049
553,28.777442
554,28.825038
555,28.871918
556,28.925315
557,28.972198
558,29.025389
559,29.072267
560,29.125669
561,29.172554
562,29.225620
563,29.272500
564,29.310263
565,29.357144
566,29.401351
567,29.441615
568,29.488490
569,29.526042
570,29.572926
571,29.626229
572,29.673107
573,29.726512
574,29.773388
575,29.826478
576,29.873357
577,29.926744
578,29.973628
579,30.026951
580,30.073829
581,30.127221
582,30.174105
583,30.227388
584,30.274268
585,30.327660
586,30.374544
587,30.427666
588,30.474546
589,30.527953
590,30.574836
591,30.628155
592,30.675033
593,30.728421
594,30.775301
595,30.844019
596,30.875272
597,30.928658
598,30.975536
599,31.028628
600,31.065223
601,31.099231
602,31.133239
603,31.169255
604,31.244611
605,31.244611
606,31.291488
607,31.329247
608,31.376132
609,31.429288
610,31.476164
611,31.529425
612,31.576304
613,31.629331
614,31.676209
615,31.729604
616,31.776482
617,31.814150
618,31.861031
619,31.907912
620,31.961305
621,32.008075
622,32.045841
623,32.092718
624,32.130476
625,32.177356
626,32.230622
627,32.277500
628,32.330884
629,32.377762
630,32.430840
631,32.477718
632,32.531118
633,32.582006
634,32.631290
635,32.688262
636,32.720264
637,32.755272
638,32.790280
639,32.833436
640,32.880315
641,32.932707
642,32.979587
643,33.032917
644,33.079793
645,33.133179
646,33.180058
647,33.233109
648,33.279989
649,33.333384
650,33.380259
651,33.433334
652,33.480211
653,33.533413
654,33.580285
655,33.633593
656,33.680472
657,33.733857
658,33.780735
659,33.833996
660,33.880874
661,33.934260
662,33.981138
663,34.034267
664,34.081145
665,34.134531
666,34.185020
667,34.234416
668,34.274947
669,34.310958
670,34.344963
671,34.391479
672,34.428127
673,34.475010
674,34.534909
675,34.581787
676,34.628568
677,34.675449
678,34.735337
679,34.782214
680,34.830500
681,34.877386
682,34.935771
683,34.982650
684,35.033142
685,35.080024
686,35.135921
687,35.182795
688,35.232562
689,35.281388
690,35.336277
691,35.383153
692,35.434651
693,35.481533
694,35.536150
695,35.583028
696,35.634295
697,35.683135
698,35.736533
699,35.783412
700,35.830889
701,35.867399
702,35.904408
703,35.937968
704,35.984845
705,36.036621
706,36.085349
707,36.137240
708,36.184124
709,36.237504
710,36.284890
711,36.337776
712,36.384655
713,36.437933
714,36.486827
715,36.522490
716,36.568252
717,36.622526
718,36.673534
719,36.720413
720,36.769303
721,36.822685
722,36.875415
723,36.922292
724,36.969676
725,37.016555
726,37.060154
727,37.107034
728,37.154421
729,37.201300
730,37.244888
731,37.291770
732,37.339153
733,37.386034
734,37.447953
735,37.474958
736,37.509965
737,37.558825
738,37.605703
739,37.662100
740,37.708979
741,37.754743
742,37.801624
743,37.862834
744,37.909711
745,37.954972
746,38.001848
747,38.039618
748,38.077888
749,38.139773
750,38.186650
751,38.240048
752,38.279916
753,38.340304
754,38.387183
755,38.440455
756,38.480217
757,38.540619
758,38.587498
759,38.640883
760,38.681470
761,38.740857
762,38.787736
763,38.841122
764,38.882232
765,38.941125
766,38.992980
767,39.024988
768,39.060996
769,39.099064
770,39.141823
771,39.188702
772,39.242087
773,39.283217
774,39.342114
775,39.388992
776,39.442091
777,39.483942
778,39.542033
779,39.588912
780,39.642295
781,39.684064
782,39.742480
783,39.789358
784,39.842744
785,39.884695
786,39.942581
787,39.989460
788,40.042845
789,40.085420
790,40.142809
791,40.189688
792,40.243074
793,40.286185
794,40.343079
795,40.389959
796,40.438571
797,40.473578
798,40.506585
799,40.541593
800,40.584385
801,40.643273
802,40.689633
803,40.743520
804,40.790401
805,40.843802
806,40.888898
807,40.943798
808,40.990679
809,41.044072
810,41.089810
811,41.144203
812,41.191085
813,41.244482
814,41.291072
815,41.344462
816,41.391344
817,41.444734
818,41.495122
819,41.544771
820,41.591648
821,41.644600
822,41.695490
823,41.744879
824,41.791758
825,41.845143
826,41.894030
827,41.945427
828,41.995375
829,42.032382
830,42.065390
831,42.107395
832,42.146155
833,42.193037
834,42.246430
835,42.296147
836,42.346543
837,42.393421
838,42.446527
839,42.496460
840,42.546499
841,42.593371
842,42.646767
843,42.697493
844,42.746877
845,42.793756
846,42.847146
847,42.897876
848,42.947262
849,42.995147
850,43.047535
851,43.099960
852,43.147845
853,43.194723
854,43.248109
855,43.299392
856,43.348278
857,43.395158
858,43.445453
859,43.478460
860,43.513467
861,43.561683
862,43.608561
863,43.649327
864,43.702330
865,43.749210
866,43.796090
867,43.849473
868,43.903176
869,43.949445
870,43.996326
871,44.049711
872,44.103921
873,44.149693
874,44.196575
875,44.249959
876,44.305298
877,44.350061
878,44.396937
879,44.450052
880,44.505438
881,44.550335
882,44.600719
883,44.650602
884,44.689862
885,44.750760
886,44.797635
887,44.851021
888,44.907247
889,44.966635
890,44.992960
891,45.023968
892,45.061976
893,45.107957
894,45.151717
895,45.198596
896,45.251985
897,45.308688
898,45.351957
899,45.398836
900,45.451922
901,45.508811
902,45.552092
903,45.598971
904,45.652353
905,45.709240
906,45.752519
907,45.799401
908,45.852786
909,45.910170
910,45.952929
911,45.999807
912,46.053193
913,46.109589
914,46.153351
915,46.200230
916,46.253618
917,46.311343
918,46.353603
919,46.400482
920,46.453751
921,46.522036
922,46.548040
923,46.582047
924,46.617054
925,46.652063
926,46.713280
927,46.753541
928,46.800421
929,46.853804
930,46.914177
931,46.953937
932,47.000816
933,47.054206
934,47.114935
935,47.154226
936,47.201106
937,47.254493
938,47.315729
939,47.354502
940,47.401377
941,47.454656
942,47.516584
943,47.554693
944,47.601563
945,47.654965
946,47.702577
947,47.754966
948,47.801846
949,47.855236
950,47.901994
951,47.955389
952,48.002273
953,48.055655
954,48.102534
955,48.155931
956,48.202806
957,48.256197
958,48.303080
959,48.356481
960,48.403360
961,48.456447
962,48.503323
963,48.554137
964,48.601021
965,48.656907
966,48.706025
967,48.756934
968,48.803814
969,48.857199
970,48.904078
971,48.938186
972,48.972954
973,49.019836
974,49.057598
975,49.107152
976,49.157545
977,49.204424
978,49.257841
979,49.304725
980,49.358099
981,49.404977
982,49.458099
983,49.504975
984,49.557921
985,49.604798
986,49.658185
987,49.705061
988,49.742283
989,49.789675
990,49.836547
991,49.874316
992,49.928042
993,49.974311
994,50.021197
995,50.074581
996,50.129131
997,50.174400
998,50.221278
999,50.259040
1000,50.305917
1001,50.359026
1002,50.405901
1003,50.459181
1004,50.506060
1005,50.559281
1006,50.606163
1007,50.659545
1008,50.706422
1009,50.759543
1010,50.806417
1011,50.859805
1012,50.906683
1013,50.959817
1014,51.006699
1015,51.060080
1016,51.106957
1017,51.160202
1018,51.207078
1019,51.260465
1020,51.307342
1021,51.360459
1022,51.407342
1023,51.460720
1024,51.507597
1025,51.560842
1026,51.609739
1027,51.661127
1028,51.708005
1029,51.761325
1030,51.808200
1031,51.861589
1032,51.908467
1033,51.961763
1034,52.008638
1035,52.062024
1036,52.108902
1037,52.162021
1038,52.208895
1039,52.262282
1040,52.309159
1041,52.356143
1042,52.391145
1043,52.432154
1044,52.463161
1045,52.498170
1046,52.538682
1047,52.572800
1048,52.611694
1049,52.643701
1050,52.680709
1051,52.717718
1052,52.748725
1053,52.783733
1054,52.818741
1055,52.853751
1056,52.888659
1057,52.924331
1058,52.970702
1059,53.017578
1060,53.063338
1061,53.110215
1062,53.163619
1063,53.210498
1064,53.263895
1065,53.310774
1066,53.364152
1067,53.411028
1068,53.464312
1069,53.501524
1070,53.539868
