frame_index,timestamp_s
970,48.523543
971,48.570841
972,48.618228
973,48.665104
974,48.718492
975,48.765370
976,48.803048
977,48.865562
978,48.930527
979,48.961962
980,49.011791
981,49.064268
982,49.118964
983,49.155771
984,49.203501
985,49.239468
986,49.280732
987,49.329160
988,49.378998
989,49.417658
990,49.468076
991,49.517762
992,49.567418
993,49.617655
994,49.667510
995,49.717908
996,49.767620
997,49.820974
998,49.865595
999,49.916523
1000,49.953055
1001,50.002658
1002,50.053646
1003,50.101040
1004,50.140776
1005,50.189769
1006,50.241703
1007,50.295138
1008,50.344126
1009,50.394374
1010,50.444105
1011,50.493154
1012,50.542121
1013,50.590660
1014,50.625097
1015,50.676059
1016,50.725915
1017,50.778462
1018,50.827097
1019,50.877482
1020,50.920262
1021,50.974673
1022,51.036729
1023,51.087311
1024,51.130920
1025,51.180208
1026,51.229759
1027,51.265157
1028,51.313530
1029,51.364713
1030,51.416146
1031,51.465284
1032,51.517720
1033,51.567021
1034,51.618760
1035,51.671028
1036,51.718412
1037,51.769576
1038,51.820726
1039,51.870503
1040,51.920820
1041,51.970532
1042,52.019454
1043,52.067769
1044,52.113582
1045,52.168550
1046,52.219321
1047,52.270736
1048,52.320537
1049,52.370202
1050,52.419218
1051,52.467460
1052,52.506353
1053,52.558746
1054,52.608968
1055,52.658721
1056,52.709041
