__UUID4__;6ccb50d9-c5bf-4d35-b890-d9b746f115c9
__CREATED-ON__;2026-09-18 10:55:13.693863
__DEF-URL__;http://pybpod-api.readthedocs.org
__DEF-TEXT__;This file contains data recorded during a session from the PyBpod system
__SOFTWARE__;PyBpod API v1.8.2
__HAS-HEADER__
TYPE;PC-TIME;BPOD-INITIAL-TIME;BPOD-FINAL-TIME;MSG;+INFO
VAL;2026-09-18 10:55:22.085780;;;WHEEL_POS;3.836,0.00
VAL;2026-09-18 10:55:22.104146;;;WHEEL_POS;3.854,0.00
VAL;2026-09-18 10:55:22.119673;;;WHEEL_POS;3.870,0.00
VAL;2026-09-18 10:55:22.136927;;;WHEEL_POS;3.887,0.00
VAL;2026-09-18 10:55:22.171334;;;WHEEL_POS;3.921,0.00
VAL;2026-09-18 10:55:22.187416;;;WHEEL_POS;3.937,0.00
VAL;2026-09-18 10:55:22.221194;;;WHEEL_POS;3.971,0.00
VAL;2026-09-18 10:55:22.237784;;;WHEEL_POS;3.988,0.00
VAL;2026-09-18 10:55:22.256155;;;WHEEL_POS;4.006,0.00
VAL;2026-09-18 10:55:22.271243;;;WHEEL_POS;4.021,0.00
VAL;2026-09-18 10:55:22.287304;;;WHEEL_POS;4.037,0.00
VAL;2026-09-18 10:55:22.322598;;;WHEEL_POS;4.073,0.00
VAL;2026-09-18 10:55:22.339183;;;WHEEL_POS;4.089,0.00
VAL;2026-09-18 10:55:22.354193;;;WHEEL_POS;4.104,0.00
VAL;2026-09-18 10:55:22.374063;;;WHEEL_POS;4.124,0.00
VAL;2026-09-18 10:55:22.406330;;;WHEEL_POS;4.156,0.00
VAL;2026-09-18 10:55:22.422540;;;WHEEL_POS;4.173,0.00
VAL;2026-09-18 10:55:22.456489;;;WHEEL_POS;4.207,0.00
VAL;2026-09-18 10:55:22.507039;;;WHEEL_POS;4.257,0.00
VAL;2026-09-18 10:55:22.522669;;;WHEEL_POS;4.273,0.00
VAL;2026-09-18 10:55:22.546433;;;WHEEL_POS;4.296,0.00
VAL;2026-09-18 10:55:22.562611;;;WHEEL_POS;4.313,0.00
VAL;2026-09-18 10:55:22.597390;;;WHEEL_POS;4.347,0.00
VAL;2026-09-18 10:55:22.612445;;;WHEEL_POS;4.362,0.00
VAL;2026-09-18 10:55:22.647862;;;WHEEL_POS;4.398,0.00
VAL;2026-09-18 10:55:22.662866;;;WHEEL_POS;4.413,0.00
VAL;2026-09-18 10:55:22.697802;;;WHEEL_POS;4.448,0.00
VAL;2026-09-18 10:55:22.731226;;;WHEEL_POS;4.481,0.00
VAL;2026-09-18 10:55:22.767474;;;WHEEL_POS;4.518,0.00
VAL;2026-09-18 10:55:22.786587;;;WHEEL_POS;4.537,0.00
VAL;2026-09-18 10:55:22.821781;;;WHEEL_POS;4.572,0.00
VAL;2026-09-18 10:55:22.834971;;;WHEEL_POS;4.585,0.00
VAL;2026-09-18 10:55:22.849977;;;WHEEL_POS;4.600,0.00
VAL;2026-09-18 10:55:22.885336;;;WHEEL_POS;4.635,0.00
VAL;2026-09-18 10:55:22.903525;;;WHEEL_POS;4.654,0.00
VAL;2026-09-18 10:55:22.919661;;;WHEEL_POS;4.670,0.00
VAL;2026-09-18 10:55:22.953183;;;WHEEL_POS;4.703,0.00
VAL;2026-09-18 10:55:22.969696;;;WHEEL_POS;4.720,0.00
VAL;2026-09-18 10:55:22.987296;;;WHEEL_POS;4.737,0.00
VAL;2026-09-18 10:55:23.004237;;;WHEEL_POS;4.754,0.00
VAL;2026-09-18 10:55:23.039141;;;WHEEL_POS;4.789,0.00
VAL;2026-09-18 10:55:23.054847;;;WHEEL_POS;4.805,0.00
VAL;2026-09-18 10:55:23.084559;;;WHEEL_POS;4.835,0.00
VAL;2026-09-18 10:55:23.105207;;;WHEEL_POS;4.855,0.00
VAL;2026-09-18 10:55:23.120211;;;WHEEL_POS;4.870,0.00
VAL;2026-09-18 10:55:23.137945;;;WHEEL_POS;4.888,0.00
VAL;2026-09-18 10:55:23.170961;;;WHEEL_POS;4.921,0.00
VAL;2026-09-18 10:55:23.204269;;;WHEEL_POS;4.953,0.00
VAL;2026-09-18 10:55:23.220830;;;WHEEL_POS;4.971,0.00
VAL;2026-09-18 10:55:23.237493;;;WHEEL_POS;4.988,0.00
VAL;2026-09-18 10:55:23.254590;;;WHEEL_POS;5.005,0.00
VAL;2026-09-18 10:55:23.274180;;;WHEEL_POS;5.024,0.00
VAL;2026-09-18 10:55:23.304498;;;WHEEL_POS;5.055,0.00
VAL;2026-09-18 10:55:23.320562;;;WHEEL_POS;5.071,0.00
VAL;2026-09-18 10:55:23.353524;;;WHEEL_POS;5.104,0.00
VAL;2026-09-18 10:55:23.388275;;;WHEEL_POS;5.138,0.00
VAL;2026-09-18 10:55:23.403305;;;WHEEL_POS;5.153,0.00
VAL;2026-09-18 10:55:23.435566;;;WHEEL_POS;5.186,0.00
VAL;2026-09-18 10:55:23.451941;;;WHEEL_POS;5.202,0.00
VAL;2026-09-18 10:55:23.466948;;;WHEEL_POS;5.217,0.00
VAL;2026-09-18 10:55:23.500538;;;WHEEL_POS;5.251,0.00
VAL;2026-09-18 10:55:23.533730;;;WHEEL_POS;5.284,0.00
VAL;2026-09-18 10:55:23.567074;;;WHEEL_POS;5.317,0.00
VAL;2026-09-18 10:55:23.588874;;;WHEEL_POS;5.339,0.00
