__UUID4__;939f91eb-816a-468d-8076-0816df0d24c5
__CREATED-ON__;2026-09-18 17:10:06.487381
__DEF-URL__;http://pybpod-api.readthedocs.org
__DEF-TEXT__;This file contains data recorded during a session from the PyBpod system
__SOFTWARE__;PyBpod API v1.8.2
__HAS-HEADER__
TYPE;PC-TIME;BPOD-INITIAL-TIME;BPOD-FINAL-TIME;MSG;+INFO
TRIAL;2026-09-18 17:10:30.682697;;;New trial;
VAL;2026-09-18 17:10:30.682697;;;WHEEL_POS;4.492,0.00
VAL;2026-09-18 17:10:30.713952;;;WHEEL_POS;4.524,0.00
VAL;2026-09-18 17:10:30.739092;;;WHEEL_POS;4.549,0.00
VAL;2026-09-18 17:10:30.785357;;;WHEEL_POS;4.595,0.00
VAL;2026-09-18 17:10:30.800983;;;WHEEL_POS;4.611,0.00
VAL;2026-09-18 17:10:30.839244;;;WHEEL_POS;4.649,0.00
VAL;2026-09-18 17:10:30.870496;;;WHEEL_POS;4.680,0.00
VAL;2026-09-18 17:10:30.886121;;;WHEEL_POS;4.696,0.00
VAL;2026-09-18 17:10:30.917374;;;WHEEL_POS;4.727,0.00
VAL;2026-09-18 17:10:30.939507;;;WHEEL_POS;4.749,0.00
EVENT;2026-09-18 17:10:30.969524;0.271;;158;Tup
TRANSITION;2026-09-18 17:10:30.969524;0.271;;DelayPeriod;
VAL;2026-09-18 17:10:30.970528;;;WHEEL_POS;4.780,0.00
VAL;2026-09-18 17:10:31.001783;;;WHEEL_POS;4.811,0.00
VAL;2026-09-18 17:10:31.039542;;;WHEEL_POS;4.849,0.00
VAL;2026-09-18 17:10:31.070794;;;WHEEL_POS;4.880,0.00
VAL;2026-09-18 17:10:31.090215;;;WHEEL_POS;4.900,0.00
EVENT;2026-09-18 17:10:31.105844;0.41150000000000003;;158;Tup
TRANSITION;2026-09-18 17:10:31.105844;0.41150000000000003;;CueComplete;
EVENT;2026-09-18 17:10:31.105844;0.4116;;158;Tup
END-TRIAL;2026-09-18 17:10:31.105844;;;The trial ended;
INFO;2026-09-18 17:10:31.105844;24.080731;24.492335;TRIAL-BPOD-TIME;0.4116040000000005
STATE;2026-09-18 17:10:31.105844;0;0.271;CuePeriod;0.271
STATE;2026-09-18 17:10:31.105844;0.271;0.41150000000000003;DelayPeriod;0.1405
STATE;2026-09-18 17:10:31.105844;0.41150000000000003;0.4116;CueComplete;9.999999999998899e-05
STATE;2026-09-18 17:10:31.105844;nan;nan;WheelAbort;nan
STATE;2026-09-18 17:10:31.105844;nan;nan;AbortITI;nan
VAL;2026-09-18 17:10:31.105844;;;WHEEL_POS;4.915,0.00
VAL;2026-09-18 17:10:31.139604;;;SM_SEND_TIME;4.94921612739563
TRIAL;2026-09-18 17:10:31.139604;;;New trial;
VAL;2026-09-18 17:10:31.155229;;;WHEEL_POS;4.965,0.00
VAL;2026-09-18 17:10:31.185367;;;WHEEL_POS;4.995,0.00
VAL;2026-09-18 17:10:31.200994;;;WHEEL_POS;5.011,0.00
VAL;2026-09-18 17:10:31.239756;;;WHEEL_POS;5.049,0.00
VAL;2026-09-18 17:10:31.271007;;;WHEEL_POS;5.081,0.00
VAL;2026-09-18 17:10:31.302259;;;WHEEL_POS;5.112,0.00
VAL;2026-09-18 17:10:31.340554;;;WHEEL_POS;5.150,0.00
VAL;2026-09-18 17:10:31.375308;;;WHEEL_POS;5.185,0.00
VAL;2026-09-18 17:10:31.390937;;;WHEEL_POS;5.201,0.00
VAL;2026-09-18 17:10:31.452700;;;WHEEL_POS;5.262,0.00
VAL;2026-09-18 17:10:31.483954;;;WHEEL_POS;5.294,0.00
VAL;2026-09-18 17:10:31.515204;;;WHEEL_POS;5.325,0.00
VAL;2026-09-18 17:10:31.540335;;;WHEEL_POS;5.350,0.00
VAL;2026-09-18 17:10:31.555965;;;WHEEL_POS;5.366,0.00
VAL;2026-09-18 17:10:31.591246;;;WHEEL_POS;5.401,0.00
VAL;2026-09-18 17:10:31.640642;;;WHEEL_POS;5.450,0.00
VAL;2026-09-18 17:10:31.656264;;;WHEEL_POS;5.466,0.00
VAL;2026-09-18 17:10:31.687511;;;WHEEL_POS;5.497,0.00
VAL;2026-09-18 17:10:31.703140;;;WHEEL_POS;5.513,0.00
VAL;2026-09-18 17:10:31.740906;;;WHEEL_POS;5.551,0.00
VAL;2026-09-18 17:10:31.778326;;;WHEEL_POS;5.588,0.00
VAL;2026-09-18 17:10:31.793958;;;WHEEL_POS;5.604,0.00
VAL;2026-09-18 17:10:31.825207;;;WHEEL_POS;5.635,0.00
VAL;2026-09-18 17:10:31.856460;;;WHEEL_POS;5.666,0.00
VAL;2026-09-18 17:10:31.887711;;;WHEEL_POS;5.697,0.00
VAL;2026-09-18 17:10:31.925481;;;WHEEL_POS;5.735,0.00
VAL;2026-09-18 17:10:31.941114;;;WHEEL_POS;5.751,0.00
VAL;2026-09-18 17:10:31.979212;;;WHEEL_POS;5.789,0.00
VAL;2026-09-18 17:10:31.994844;;;WHEEL_POS;5.804,0.00
VAL;2026-09-18 17:10:32.041100;;;WHEEL_POS;5.851,0.00
VAL;2026-09-18 17:10:32.072358;;;WHEEL_POS;5.882,0.00
VAL;2026-09-18 17:10:32.106380;;;WHEEL_POS;5.916,0.00
VAL;2026-09-18 17:10:32.125514;;;WHEEL_POS;5.935,0.00
VAL;2026-09-18 17:10:32.141145;;;WHEEL_POS;5.951,0.00
VAL;2026-09-18 17:10:32.172395;;;WHEEL_POS;5.982,0.00
VAL;2026-09-18 17:10:32.195029;;;WHEEL_POS;6.005,0.00
VAL;2026-09-18 17:10:32.241310;;;WHEEL_POS;6.051,0.00
VAL;2026-09-18 17:10:32.256932;;;WHEEL_POS;6.067,0.00
VAL;2026-09-18 17:10:32.288189;;;WHEEL_POS;6.098,0.00
VAL;2026-09-18 17:10:32.319437;;;WHEEL_POS;6.129,0.00
VAL;2026-09-18 17:10:32.358208;;;WHEEL_POS;6.168,0.00
VAL;2026-09-18 17:10:32.395463;;;WHEEL_POS;6.205,0.00
VAL;2026-09-18 17:10:32.411094;;;WHEEL_POS;6.221,0.00
VAL;2026-09-18 17:10:32.445748;;;WHEEL_POS;6.255,0.00
VAL;2026-09-18 17:10:32.492631;;;WHEEL_POS;6.302,0.00
VAL;2026-09-18 17:10:32.508255;;;WHEEL_POS;6.318,0.00
VAL;2026-09-18 17:10:32.542011;;;WHEEL_POS;6.352,0.00
VAL;2026-09-18 17:10:32.579777;;;WHEEL_POS;6.389,0.00
VAL;2026-09-18 17:10:32.596873;;;WHEEL_POS;6.406,0.00
VAL;2026-09-18 17:10:32.642149;;;WHEEL_POS;6.452,0.00
VAL;2026-09-18 17:10:32.673399;;;WHEEL_POS;6.483,0.40
VAL;2026-09-18 17:10:32.689027;;;WHEEL_POS;6.499,1.80
EVENT;2026-09-18 17:10:32.704651;1.5558;;1;RotaryEncoder1_2
VAL;2026-09-18 17:10:32.720280;;;WHEEL_POS;6.530,5.60
VAL;2026-09-18 17:10:32.742418;;;WHEEL_POS;6.552,8.10
EVENT;2026-09-18 17:10:32.758050;1.6035000000000001;;5;RotaryEncoder1_6
VAL;2026-09-18 17:10:32.758050;;;WHEEL_POS;6.568,10.20
VAL;2026-09-18 17:10:32.813266;;;WHEEL_POS;6.623,15.10
VAL;2026-09-18 17:10:32.842406;;;WHEEL_POS;6.652,20.00
VAL;2026-09-18 17:10:32.873665;;;WHEEL_POS;6.683,23.60
VAL;2026-09-18 17:10:32.889287;;;WHEEL_POS;6.699,27.10
VAL;2026-09-18 17:10:32.928064;;;WHEEL_POS;6.738,30.60
VAL;2026-09-18 17:10:32.959319;;;WHEEL_POS;6.769,33.80
EVENT;2026-09-18 17:10:32.974944;1.82;;3;RotaryEncoder1_4
TRANSITION;2026-09-18 17:10:32.974944;1.82;;Reward;
VAL;2026-09-18 17:10:32.974944;;;WHEEL_POS;6.785,35.50
VAL;2026-09-18 17:10:32.998078;;;WHEEL_POS;6.808,38.30
EVENT;2026-09-18 17:10:33.013706;1.8688;;158;Tup
TRANSITION;2026-09-18 17:10:33.013706;1.8688;;Consumption;
VAL;2026-09-18 17:10:33.042839;;;WHEEL_POS;6.852,42.90
VAL;2026-09-18 17:10:33.074092;;;WHEEL_POS;6.884,44.60
VAL;2026-09-18 17:10:33.092149;;;WHEEL_POS;6.902,45.40
VAL;2026-09-18 17:10:33.107778;;;WHEEL_POS;6.917,45.70
VAL;2026-09-18 17:10:33.143039;;;WHEEL_POS;6.953,46.10
VAL;2026-09-18 17:10:33.174291;;;WHEEL_POS;6.984,46.10
VAL;2026-09-18 17:10:33.198460;;;WHEEL_POS;7.008,45.40
VAL;2026-09-18 17:10:33.243220;;;WHEEL_POS;7.053,45.00
VAL;2026-09-18 17:10:33.274474;;;WHEEL_POS;7.084,44.60
VAL;2026-09-18 17:10:33.305724;;;WHEEL_POS;7.115,44.30
VAL;2026-09-18 17:10:33.343497;;;WHEEL_POS;7.153,43.90
VAL;2026-09-18 17:10:33.374748;;;WHEEL_POS;7.184,43.90
VAL;2026-09-18 17:10:33.398915;;;WHEEL_POS;7.209,43.90
VAL;2026-09-18 17:10:33.432110;;;WHEEL_POS;7.242,43.60
VAL;2026-09-18 17:10:33.447736;;;WHEEL_POS;7.257,43.60
VAL;2026-09-18 17:10:33.478989;;;WHEEL_POS;7.289,43.60
VAL;2026-09-18 17:10:33.510246;;;WHEEL_POS;7.320,43.60
VAL;2026-09-18 17:10:33.543502;;;WHEEL_POS;7.353,43.60
VAL;2026-09-18 17:10:33.574759;;;WHEEL_POS;7.384,43.60
VAL;2026-09-18 17:10:33.598898;;;WHEEL_POS;7.409,43.60
VAL;2026-09-18 17:10:33.643659;;;WHEEL_POS;7.453,43.60
VAL;2026-09-18 17:10:33.674911;;;WHEEL_POS;7.485,43.60
VAL;2026-09-18 17:10:33.706163;;;WHEEL_POS;7.516,43.60
VAL;2026-09-18 17:10:33.743935;;;WHEEL_POS;7.554,43.60
VAL;2026-09-18 17:10:33.775188;;;WHEEL_POS;7.585,43.60
VAL;2026-09-18 17:10:33.799328;;;WHEEL_POS;7.609,43.60
VAL;2026-09-18 17:10:33.828481;;;WHEEL_POS;7.638,43.60
VAL;2026-09-18 17:10:33.844109;;;WHEEL_POS;7.654,43.60
VAL;2026-09-18 17:10:33.875363;;;WHEEL_POS;7.685,43.60
VAL;2026-09-18 17:10:33.890989;;;WHEEL_POS;7.701,43.60
VAL;2026-09-18 17:10:33.928763;;;WHEEL_POS;7.738,43.60
