frame_index,timestamp_s
0,2.465417
1,2.485085
2,2.563845
3,2.613241
4,2.664087
5,2.716134
6,2.760856
7,2.811604
8,2.858796
9,2.909025
10,2.956908
11,3.006017
12,3.048843
13,3.083850
14,3.119364
15,3.155375
16,3.189718
17,3.225727
18,3.260241
19,3.306653
20,3.338703
21,3.389525
22,3.437890
23,3.486167
24,3.534448
25,3.584370
26,3.632650
27,3.683089
28,3.731918
29,3.780572
30,3.830810
31,3.881366
32,3.962210
33,3.997651
34,4.044634
35,4.093466
36,4.143222
37,4.193581
38,4.242976
39,4.290903
40,4.341017
41,4.390020
42,4.440463
43,4.492324
44,4.554564
45,4.603366
46,4.638248
47,4.672294
48,4.722212
49,4.773969
50,4.825596
51,4.875604
52,4.925152
53,4.973881
54,5.024900
55,5.073787
56,5.125530
57,5.171673
58,5.222418
59,5.270973
60,5.336347
61,5.376429
62,5.426098
63,5.475842
64,5.525716
65,5.577562
66,5.625996
67,5.675565
68,5.726336
69,5.777641
70,5.827078
71,5.876880
72,5.924556
73,5.974342
74,6.027355
75,6.072418
76,6.121215
77,6.158031
78,6.204343
79,6.255460
80,6.304984
81,6.357542
82,6.404095
83,6.455443
84,6.507173
85,6.556465
86,6.606956
87,6.656103
88,6.705088
89,6.757934
90,6.808915
91,6.856721
92,6.906140
93,6.954080
94,7.003690
95,7.053106
96,7.101443
97,7.151373
98,7.200742
99,7.248783
100,7.296453
101,7.347088
102,7.396053
103,7.448009
104,7.496276
105,7.547390
106,7.595999
107,7.649240
108,7.696743
109,7.746710
110,7.796784
111,7.844967
112,7.894857
113,7.944430
114,7.993502
115,8.044441
116,8.091861
117,8.135301
118,8.185436
119,8.234535
120,8.282898
121,8.324135
122,8.379879
123,8.429850
124,8.477876
125,8.528483
126,8.577591
127,8.628934
128,8.662751
129,8.725825
130,8.771647
131,8.822640
132,8.858068
133,8.907327
134,8.957834
135,9.006660
136,9.056003
137,9.104378
138,9.155347
139,9.205290
140,9.256288
141,9.306619
142,9.357239
143,9.406007
144,9.456342
145,9.509645
146,9.554831
147,9.603836
148,9.655116
149,9.704825
150,9.756022
151,9.805382
152,9.841772
153,9.887495
154,9.936722
155,9.987186
156,10.042101
157,10.087873
158,10.137321
159,10.189669
160,10.238056
161,10.288356
162,10.342458
163,10.391619
164,10.428898
165,10.477758
166,10.526270
167,10.578316
168,10.625984
169,10.674907
170,10.725462
171,10.776631
172,10.824644
173,10.873996
174,10.925124
175,10.972997
176,11.024441
177,11.071768
178,11.127510
179,11.157021
180,11.192028
181,11.227540
182,11.264548
183,11.309062
184,11.340069
185,11.370013
186,11.405959
187,11.455421
188,11.504932
189,11.553920
190,11.603374
191,11.655848
192,11.704427
